gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
462353588	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	22.375							1988-09-07T00:00:00Z	7	9	1988	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0731546-0				CC_BY_4_0		Vlok J.H.J.			2018-12-10T06:40:47.269Z		GEODETIC_DATUM_ASSUMED_WGS84
462353587	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-31.375	19.125							1983-08-12T00:00:00Z	12	8	1983	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0724773-0				CC_BY_4_0		Perry P.L.; Snijman D.A.			2018-12-10T06:40:47.266Z		GEODETIC_DATUM_ASSUMED_WGS84
462353586	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.375	22.375							1986-09-12T00:00:00Z	12	9	1986	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0724603-0				CC_BY_4_0		Vlok J.H.J.			2018-12-10T06:40:47.207Z		GEODETIC_DATUM_ASSUMED_WGS84
462353585	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	18.625							1972-09-06T00:00:00Z	6	9	1972	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0704987-0				CC_BY_4_0		Taylor H.C.			2018-12-10T06:40:47.254Z		GEODETIC_DATUM_ASSUMED_WGS84
462353584	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	18.375							1983-11-24T00:00:00Z	24	11	1983	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0682886-0		P.P.J. Herman		CC_BY_4_0		O'Callaghan M.G.			2018-12-10T06:40:47.299Z		GEODETIC_DATUM_ASSUMED_WGS84
462353583	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-31.625	19.125							1983-08-02T00:00:00Z	2	8	1983	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0682360-0				CC_BY_4_0		Van Wyk C.M.			2018-12-10T06:40:47.221Z		GEODETIC_DATUM_ASSUMED_WGS84
462353582	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-32.375	19.125							1983-11-14T00:00:00Z	14	11	1983	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0654576-0				CC_BY_4_0		Richardson D.M.			2018-12-10T06:40:47.198Z		GEODETIC_DATUM_ASSUMED_WGS84
462353581	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-31.625	19.125							1983-08-02T00:00:00Z	2	8	1983	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0654575-0				CC_BY_4_0		Van Wyk C.M.			2018-12-10T06:40:47.200Z		GEODETIC_DATUM_ASSUMED_WGS84
462353580	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-29.625	17.625							1983-08-26T00:00:00Z	26	8	1983	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0651009-0				CC_BY_4_0		Van Wyk A.E.			2018-12-10T06:40:47.244Z		GEODETIC_DATUM_ASSUMED_WGS84
462353579	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.625	18.625							1979-10-03T00:00:00Z	3	10	1979	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0613248-0				CC_BY_4_0		Boucher C.; Shepherd P.A.			2018-12-10T06:40:47.192Z		GEODETIC_DATUM_ASSUMED_WGS84
462353578	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.625	18.625							1979-10-03T00:00:00Z	3	10	1979	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0613206-0				CC_BY_4_0		Boucher C.; Shepherd P.A.			2018-12-10T06:40:47.192Z		GEODETIC_DATUM_ASSUMED_WGS84
462353577	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.625	21.625							1976-05-29T00:00:00Z	29	5	1976	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0552614-0				CC_BY_4_0		Robinson E.R.			2018-12-10T06:40:47.191Z		GEODETIC_DATUM_ASSUMED_WGS84
462353576	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-31.375	18.875							1976-09-07T00:00:00Z	7	9	1976	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0527930-0				CC_BY_4_0		Hugo L.			2018-12-10T06:40:47.198Z		GEODETIC_DATUM_ASSUMED_WGS84
462353575	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-31.125	19.125							1977-09-15T00:00:00Z	15	9	1977	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0511184-0				CC_BY_4_0		Welman W.G.			2018-12-10T06:40:47.192Z		GEODETIC_DATUM_ASSUMED_WGS84
462353574	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-32.125	19.125							1976-08-22T00:00:00Z	22	8	1976	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0494766-0				CC_BY_4_0		Van Jaarsveld E.J.			2018-12-10T06:40:47.201Z		GEODETIC_DATUM_ASSUMED_WGS84
462353573	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.375	19.375							1975-10-24T00:00:00Z	24	10	1975	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0485625-0				CC_BY_4_0		Orchard E.R.			2018-12-10T06:40:47.203Z		GEODETIC_DATUM_ASSUMED_WGS84
462353572	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.375	18.375							1976-08-31T00:00:00Z	31	8	1976	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0485160-0		Herman & Swelankomo		CC_BY_4_0		Liebenberg L.C.C.			2018-12-10T06:40:47.191Z		GEODETIC_DATUM_ASSUMED_WGS84
462353571	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	18.875							1966-09-19T00:00:00Z	19	9	1966	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0483838-0				CC_BY_4_0		Taylor H.C.			2018-12-10T06:40:47.256Z		GEODETIC_DATUM_ASSUMED_WGS84
462353570	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.625	18.625							1975-09-10T00:00:00Z	10	9	1975	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0470191-0				CC_BY_4_0		Thompson M.F.			2018-12-10T06:40:47.241Z		GEODETIC_DATUM_ASSUMED_WGS84
462353569	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	19.875							1974-09-27T00:00:00Z	27	9	1974	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0469488-0				CC_BY_4_0		Van der Merwe C.V.			2018-12-10T06:40:47.240Z		GEODETIC_DATUM_ASSUMED_WGS84
462353568	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	19.125							1973-10-08T00:00:00Z	8	10	1973	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0358686-0				CC_BY_4_0		Boucher C.			2018-12-10T06:40:47.218Z		GEODETIC_DATUM_ASSUMED_WGS84
462353567	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	18.375							1963-09-30T00:00:00Z	30	9	1963	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0227025-0				CC_BY_4_0		Taylor H.C.			2018-12-10T06:40:47.236Z		GEODETIC_DATUM_ASSUMED_WGS84
462353566	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-32.375	19.125							1963-08-31T00:00:00Z	31	8	1963	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225545-0				CC_BY_4_0		Bos J.J.			2018-12-10T06:40:47.198Z		GEODETIC_DATUM_ASSUMED_WGS84
462353565	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	18.625							1927-09-30T00:00:00Z	30	9	1927	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225540-0				CC_BY_4_0		Smuts J.C.			2018-12-10T06:40:47.212Z		GEODETIC_DATUM_ASSUMED_WGS84
462353564	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	18.375											6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225538-0				CC_BY_4_0		Marloth H.W.R.			2018-12-10T06:40:47.190Z		GEODETIC_DATUM_ASSUMED_WGS84
462353563	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	19.125							1938-09-21T00:00:00Z	21	9	1938	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225535-0				CC_BY_4_0		Gillett M.C.			2018-12-10T06:40:47.191Z		GEODETIC_DATUM_ASSUMED_WGS84
462353562	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.625	18.875							1834-11-30T00:00:00Z	30	11	1834	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225534-0				CC_BY_4_0		Drege			2018-12-10T06:40:47.289Z		GEODETIC_DATUM_ASSUMED_WGS84
462353561	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	18.375											6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225321-0				CC_BY_4_0		Ecklon			2018-12-10T06:40:47.239Z		GEODETIC_DATUM_ASSUMED_WGS84
462353560	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	20.125							1921-09-30T00:00:00Z	30	9	1921	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225320-0				CC_BY_4_0		Page M.M.			2018-12-10T06:40:47.235Z		GEODETIC_DATUM_ASSUMED_WGS84
462353559	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-31.625	18.625							1918-08-31T00:00:00Z	31	8	1918	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225319-0				CC_BY_4_0		Marloth			2018-12-10T06:40:47.243Z		GEODETIC_DATUM_ASSUMED_WGS84
462353558	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	18.875							1942-09-18T00:00:00Z	18	9	1942	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225318-0				CC_BY_4_0		Compton R.H.			2018-12-10T06:40:47.192Z		GEODETIC_DATUM_ASSUMED_WGS84
462353557	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.625	18.875							1938-09-01T00:00:00Z	1	9	1938	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225317-0				CC_BY_4_0		Acocks J.P.H.; Hafstrom A.H.F.			2018-12-10T06:40:47.140Z		GEODETIC_DATUM_ASSUMED_WGS84
462353556	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-32.875	18.625							1949-09-10T00:00:00Z	10	9	1949	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225315-0				CC_BY_4_0		Wilman A.M.			2018-12-10T06:40:47.198Z		GEODETIC_DATUM_ASSUMED_WGS84
462353555	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.375	18.375							1945-10-08T00:00:00Z	8	10	1945	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225314-0				CC_BY_4_0		Wasserfall E.			2018-12-10T06:40:47.228Z		GEODETIC_DATUM_ASSUMED_WGS84
462353554	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-31.375	19.125							1930-08-31T00:00:00Z	31	8	1930	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225313-0				CC_BY_4_0		Lavis M.G.			2018-12-10T06:40:47.201Z		GEODETIC_DATUM_ASSUMED_WGS84
462353553	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	20.125							1920-07-31T00:00:00Z	31	7	1920	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225311-0				CC_BY_4_0		Page M.M.			2018-12-10T06:40:47.139Z		GEODETIC_DATUM_ASSUMED_WGS84
462353552	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-31.125	18.375							1896-07-22T00:00:00Z	22	7	1896	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225310-0				CC_BY_4_0		Schlechter F.R.R.			2018-12-10T06:40:47.189Z		GEODETIC_DATUM_ASSUMED_WGS84
462353551	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	18.375											6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225309-0				CC_BY_4_0		Marloth H.W.R.			2018-12-10T06:40:47.139Z		GEODETIC_DATUM_ASSUMED_WGS84
462353550	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	18.375							1898-11-30T00:00:00Z	30	11	1898	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225304-0				CC_BY_4_0		De Jongh M.E.			2018-12-10T06:40:47.192Z		GEODETIC_DATUM_ASSUMED_WGS84
462353549	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	18.625							1885-10-31T00:00:00Z	31	10	1885	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225302-0				CC_BY_4_0		MacOwan P.			2018-12-10T06:40:47.139Z		GEODETIC_DATUM_ASSUMED_WGS84
462353548	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	19.375							1907-08-31T00:00:00Z	31	8	1907	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225299-0				CC_BY_4_0		Bolus H.			2018-12-10T06:40:47.246Z		GEODETIC_DATUM_ASSUMED_WGS84
462353547	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.875	18.375							1925-09-07T00:00:00Z	7	9	1925	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225298-0				CC_BY_4_0		Young R.G.N.			2018-12-10T06:40:47.279Z		GEODETIC_DATUM_ASSUMED_WGS84
462353546	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.125	20.375							1962-08-31T00:00:00Z	31	8	1962	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225297-0				CC_BY_4_0		Liebenberg L.C.C.			2018-12-10T06:40:47.209Z		GEODETIC_DATUM_ASSUMED_WGS84
462353545	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-33.625	18.375							1963-09-30T00:00:00Z	30	9	1963	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225296-0				CC_BY_4_0		Van der Merwe P.			2018-12-10T06:40:47.227Z		GEODETIC_DATUM_ASSUMED_WGS84
462353544	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.625	19.375							1962-09-28T00:00:00Z	28	9	1962	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225295-0				CC_BY_4_0		Taylor H.C.			2018-12-10T06:40:47.139Z		GEODETIC_DATUM_ASSUMED_WGS84
462353543	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862									1967-08-29T00:00:00Z	29	8	1967	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225293-0				CC_BY_4_0		Marsh J.A.			2018-12-10T06:40:47.231Z		
462353542	1881d048-04f9-4bc2-b7c8-931d1659a354		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Not available	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-34.375	18.375							1966-09-25T00:00:00Z	25	9	1966	6293852	3089033	PRESERVED_SPECIMEN	SANBI	PRECIS	PRE0225292-0				CC_BY_4_0		Dahlstrand K.Å.			2018-12-10T06:40:47.227Z		GEODETIC_DATUM_ASSUMED_WGS84
